Tube,Volume,Intensity
Tube09,0.185598467,0.057232384
Tube09,0.466363994,0.063162172
Tube09,0.124031473,0.055956216
Tube09,0.858520274,0.058101864
Tube09,0.196079263,0.056444504
Tube09,0.75207592,0.057929212
Tube09,0.363178529,0.061610145
Tube09,0.379632525,0.057088467
Tube09,0.552788012,0.057440013
Tube09,0.046853759,0.053876484
Tube09,0.837661565,0.059187884
Tube09,0.499731771,0.056033
Tube09,1.025187277,0.058572834
Tube09,0.468067238,0.056310616
Tube09,0.163925636,0.05741992
Tube09,0.228957939,0.056746091
Tube09,0.651431716,0.058137839
Tube09,1.143855336,0.058820987
Tube09,0.036465172,0.053698166
Tube09,0.549386052,0.057263501
Tube09,0.663795993,0.05795381
Tube09,0.909161658,0.058000135
Tube09,0.432766007,0.056667548
Tube09,0.672029512,0.057390745
Tube09,0.222436314,0.054697348
Tube09,1.579021634,0.059045096
Tube09,0.955324254,0.057817048
Tube09,0.628142272,0.057132506
Tube09,0.277568834,0.056403106
Tube09,0.655598816,0.057904673
Tube09,0.322217006,0.05700137
Tube09,0.757739503,0.057481851
Tube09,0.478599935,0.057423907
Tube09,0.150179756,0.057800668
Tube09,0.294296509,0.056010551
Tube09,0.473405576,0.05735403
Tube09,0.891983914,0.058086974
Tube09,0.17561347,0.05354304
Tube09,0.295825573,0.055437018
Tube09,0.603550987,0.058065124
Tube09,0.735852971,0.058542794
Tube09,1.125896803,0.059074379
Tube09,0.628117895,0.058022114
Tube09,0.429974364,0.056618815
Tube09,0.130387051,0.057322025
Tube09,0.202318316,0.057901183
Tube09,0.4764561,0.055666391
Tube09,0.426492383,0.055793172
Tube09,0.354575176,0.055632249
Tube09,0.346478701,0.054643192
Tube09,0.484622803,0.065412163
Tube09,0.271549661,0.058312579
Tube09,0.243151945,0.056431186
Tube09,0.489256822,0.058836403
Tube09,0.773135442,0.057499092
Tube09,0.047963777,0.055230369
Tube09,1.548462121,0.05822864
Tube09,0.421867399,0.055883502
Tube09,0.909633806,0.056878534
Tube09,0.28785742,0.057131666
Tube09,0.439343077,0.058975743
Tube09,0.464726442,0.057071922
Tube09,0.186053117,0.056154636
Tube09,0.671043142,0.057804932
Tube09,0.883433321,0.057589244
Tube09,0.44145439,0.055884773
Tube09,0.192862696,0.057535434
Tube09,0.158748465,0.056592294
Tube09,0.743987877,0.064704951
Tube09,0.57145661,0.056104806
Tube09,0.347859881,0.056209539
Tube09,1.521610783,0.057293839
Tube09,1.632773954,0.057555848
Tube09,0.908551777,0.056242623
Tube09,0.461144562,0.055650364
Tube09,0.551529667,0.05582154
Tube09,0.622553903,0.055876261
Tube09,0.57029027,0.055422968
Tube09,0.252454306,0.057787607
Tube09,1.011543695,0.059159665
Tube09,0.550513505,0.059076868
Tube09,0.140156255,0.058362503
Tube09,0.268255951,0.056407359
Tube09,0.416770918,0.06094921
Tube09,0.36853418,0.057200153
Tube09,0.36482396,0.057845441
Tube09,0.523016908,0.057342209
Tube09,0.230794956,0.058493351
Tube09,0.761485971,0.061166237
Tube09,0.429585729,0.057187928
Tube09,0.544439159,0.057596384
Tube09,0.269209267,0.05539623
Tube09,0.955229911,0.059109811
Tube09,0.407613806,0.056797175
Tube09,0.684268111,0.058654689
Tube09,0.160082505,0.057639044
Tube09,1.030275063,0.058008052
Tube09,0.609606743,0.05843262
Tube09,0.502339148,0.057066714
Tube09,0.10386126,0.053615395
Tube09,0.233300248,0.060908927
Tube09,0.388421371,0.059247738
Tube09,0.444756258,0.057476254
Tube09,0.382458615,0.057061113
Tube09,0.798753575,0.058417018
Tube09,0.165972766,0.056529799
Tube09,0.710956356,0.058131427
Tube09,1.355783633,0.058938877
Tube09,0.926895833,0.060069805
Tube09,0.241440908,0.057780052
Tube09,0.270609984,0.057274509
Tube09,0.684938111,0.058461514
Tube09,0.27215651,0.055765962
Tube09,0.544082391,0.059471906
Tube09,0.149960455,0.054281143
Tube09,1.016537036,0.058165147
Tube09,0.185819825,0.056019888
Tube09,0.338521049,0.056426541
Tube09,0.807244606,0.057460975
Tube09,0.617123968,0.05768373
Tube09,0.779425097,0.058288631
Tube09,0.074928454,0.054304448
Tube09,0.801861545,0.057923908
Tube09,0.347212846,0.056306169
Tube09,0.644958188,0.058135022
Tube09,0.128713113,0.05730543
Tube09,0.632648452,0.058165154
Tube09,0.090870414,0.054778857
Tube09,0.272606256,0.055776649
Tube09,0.257457166,0.057022181
Tube09,0.490461533,0.058034131
Tube09,0.299473781,0.059785171
Tube09,0.103378849,0.058148757
Tube09,1.040842983,0.058599604
Tube09,0.768499711,0.058174154
Tube09,0.043476419,0.050899576
Tube09,0.474483401,0.061356286
Tube09,0.516623111,0.057307971
Tube09,0.583671455,0.065465825
Tube09,0.27904976,0.056243991
Tube09,0.332626325,0.058538713
Tube09,0.280058633,0.056701014
Tube09,0.069916653,0.057675944
Tube09,0.358722723,0.055684899
Tube09,0.861943949,0.058271356
Tube09,0.299673774,0.054124547
Tube09,0.333614173,0.055788585
Tube09,0.361221136,0.056838718
Tube09,0.578275451,0.059333154
Tube09,0.058580578,0.055119138
Tube09,0.375824646,0.055620269
Tube09,0.362013318,0.05630496
Tube09,0.136777344,0.056776695
Tube09,0.383177348,0.05581849
Tube09,0.438071924,0.056955117
Tube09,0.856018094,0.057197798
Tube09,0.610966585,0.059547698
Tube09,0.629399009,0.056597038
Tube09,0.378508606,0.056226176
Tube09,0.916783983,0.056416177
Tube09,0.64307111,0.060330991
Tube09,0.239638178,0.056159169
Tube09,0.431919532,0.055840711
Tube09,0.428744845,0.055718068
Tube09,0.55501989,0.056880235
Tube09,0.663959363,0.056507492
Tube09,0.321819142,0.059946099
Tube09,0.064541156,0.053312907
Tube09,0.119463346,0.054129582
Tube09,0.242642965,0.056737868
Tube09,0.729744155,0.058769296
Tube09,0.550858027,0.05880106
Tube09,0.184335376,0.058416721
Tube09,0.534552299,0.058127383
Tube09,0.365602759,0.058218776
Tube09,0.128625417,0.058188826
Tube09,0.21772748,0.056129044
Tube09,0.136207423,0.057681217
Tube09,0.279732401,0.058200104
Tube09,0.096457729,0.053494299
Tube09,0.863690964,0.058969907
Tube09,0.522919437,0.058769935
Tube09,0.303067405,0.057313103
Tube09,0.093351266,0.054290572
Tube09,1.504624605,0.059034307
Tube09,0.358374221,0.057037389
Tube09,0.279813162,0.059017764
Tube09,0.559254948,0.058178316
Tube09,0.046636533,0.053920159
Tube09,0.333845255,0.057528268
Tube09,0.032817861,0.056326841
Tube09,0.496136938,0.058474382
Tube09,0.764855353,0.059257436
Tube09,0.278423227,0.057523647
Tube09,0.549946664,0.05842713
Tube09,0.040095681,0.055223833
Tube09,0.457039318,0.056922995
Tube09,0.215246166,0.056215243
Tube09,0.714690189,0.059963544
Tube09,0.278841973,0.056233258
Tube09,0.798524135,0.058024022
Tube09,0.394276918,0.057587262
Tube09,0.338325884,0.056208422
Tube09,0.227900744,0.055100325
Tube09,0.344604529,0.060505041
Tube09,0.23457513,0.055025694
Tube09,0.598285969,0.060493517
Tube09,0.659085301,0.058215108
Tube09,0.506231689,0.057866972
Tube09,0.10454243,0.054124459
Tube09,0.586183367,0.058491946
Tube09,0.057175689,0.05389577
Tube09,0.277801441,0.056945132
Tube09,0.419339368,0.056488811
Tube09,0.667734125,0.058217614
Tube09,0.443676377,0.058404823
Tube09,0.117423968,0.058595209
Tube09,0.383483137,0.055786571
Tube09,0.145813216,0.054951244
Tube09,1.913473774,0.059087978
Tube09,1.00281523,0.061330273
Tube09,0.408402211,0.057377135
Tube09,0.307657175,0.0644877
Tube09,1.128901357,0.059023796
Tube09,0.145795756,0.055297547
Tube09,0.786265851,0.058312064
Tube09,0.283975833,0.057323938
Tube09,0.014545466,0.055392158
Tube09,0.160264028,0.057507165
Tube09,0.479717297,0.057111722
Tube09,0.075746146,0.054845524
Tube09,0.212184735,0.05730291
Tube09,0.497326012,0.057614336
Tube09,0.045058544,0.055527714
Tube09,0.436646336,0.056778044
Tube09,0.711809211,0.057882716
Tube09,0.355332587,0.057156986
Tube09,0.120863693,0.055904034
Tube09,0.357450272,0.056264102
Tube09,0.524451094,0.057529623
Tube09,0.072972977,0.056115166
Tube09,0.101629556,0.057337634
Tube09,0.248263266,0.058157925
Tube09,0.511042187,0.057464247
Tube09,0.991790989,0.058054814
Tube09,0.324544113,0.05589713
Tube09,1.04166685,0.057959518
Tube09,0.394616513,0.056907786
Tube09,0.403423598,0.05649363
Tube09,0.503065994,0.058828593
Tube09,0.026247701,0.054991201
Tube09,0.888762551,0.057794488
Tube09,0.739024403,0.061234958
Tube09,0.505875503,0.05716534
Tube09,0.098784375,0.053204901
Tube09,0.415492709,0.056546471
Tube09,0.264084683,0.057002074
Tube09,0.359620172,0.058205629
Tube09,0.910811744,0.056863945
Tube09,0.131957641,0.05779712
Tube09,0.222574567,0.055600708
Tube09,0.572787193,0.055345664
Tube09,0.101050564,0.054424187
Tube09,0.110334428,0.054703195
Tube09,0.015196316,0.054716026
Tube09,0.29082102,0.055999248
Tube09,0.920004478,0.057169322
Tube09,0.884705583,0.05709567
Tube09,0.933209407,0.056913355
Tube09,0.223279712,0.055352036
Tube09,0.174663672,0.059104065
Tube09,0.458610837,0.056093566
Tube09,0.153372872,0.056167632
Tube09,0.128990278,0.053396498
Tube09,0.174401321,0.061605126
Tube09,0.078768645,0.059001932
Tube09,0.073065846,0.058941323
Tube09,0.22071557,0.059431319
Tube09,0.407492397,0.06035871
Tube09,0.248074119,0.058197357
Tube09,0.210185907,0.059213762
Tube09,0.052995271,0.059553584
Tube09,0.149315049,0.057957787
Tube09,0.176230985,0.059731026
Tube09,0.077361112,0.059650528
Tube09,0.034435946,0.057403581
Tube09,0.185925622,0.05825806
Tube09,0.363468133,0.059421605
Tube09,0.568650647,0.067232608
Tube09,0.631788625,0.066587335
Tube09,0.549635922,0.058908179
Tube09,0.951004455,0.060067151
Tube09,0.161519424,0.059107798
Tube09,0.039385458,0.057392241
Tube09,0.122707621,0.056732446
Tube09,0.07200346,0.057411032
Tube09,0.206639857,0.058025036
Tube09,0.369625556,0.057741543
Tube09,0.470592576,0.059327632
Tube09,0.223157511,0.059264614
Tube09,0.111061596,0.059501348
Tube09,1.097866392,0.059916972
Tube09,0.184844088,0.060332312
Tube09,0.158999009,0.062477196
Tube09,0.114040109,0.056438745
Tube09,0.408872153,0.058059505
Tube09,0.261546667,0.059840453
Tube09,0.039949576,0.057587785
Tube09,0.333280729,0.058297395
Tube09,0.013704287,0.056781247
Tube09,0.217478677,0.056525643
Tube09,0.875956559,0.061067271
Tube09,0.137317383,0.05883754
Tube09,0.126544846,0.058667707
Tube09,0.079659632,0.056621432
Tube09,0.341820718,0.058186022
Tube09,0.564307326,0.059452593
Tube09,0.269120037,0.059073742
Tube09,0.27699009,0.059127752
Tube09,0.533760813,0.061024328
Tube09,0.103904359,0.056985415
Tube09,0.250670007,0.057746353
Tube09,0.806219052,0.059175702
Tube09,0.143087193,0.062040421
Tube09,0.459283947,0.058853343
Tube09,0.114380525,0.056618136
Tube09,0.212064177,0.060477346
Tube09,0.17818471,0.057333276
Tube09,0.542296671,0.058761505
Tube09,0.204177577,0.058987259
Tube09,1.337610742,0.059576081
Tube09,0.294132002,0.058600607
Tube09,0.127215994,0.058041039
Tube09,0.531655646,0.057813816
Tube09,0.787921932,0.062758989
Tube09,0.266726573,0.057945817
Tube09,0.125537789,0.05824014
Tube09,0.188128864,0.057956818
Tube09,0.402020177,0.064613118
Tube09,0.301598618,0.057801393
Tube09,0.167498674,0.056579594
Tube09,0.879843496,0.058440724
Tube09,0.43722657,0.058326246
Tube09,0.372666626,0.055779091
Tube09,0.902770864,0.057897844
Tube09,0.353350119,0.056620161
Tube09,1.181992471,0.058690645
Tube09,1.036854489,0.058997084
Tube09,0.117228274,0.058146139
Tube09,0.406967031,0.059887261
Tube09,0.123694763,0.056689264
Tube09,0.238084388,0.055598739
Tube09,0.386788318,0.059722058
Tube09,0.784522862,0.058034335
Tube09,0.097155264,0.056008447
Tube09,0.774252268,0.057971432
Tube09,0.069898107,0.053905529
Tube09,0.152504187,0.06300166
Tube09,1.114276101,0.062204712
Tube09,0.389607186,0.056129456
Tube09,0.195053125,0.053270699
Tube09,0.190968919,0.063781051
Tube09,0.606589555,0.056818596
Tube09,0.347559126,0.056608339
Tube09,0.270077019,0.056616587
Tube09,0.366141155,0.067752774
Tube09,0.207605579,0.056501098
Tube09,0.365103255,0.056466018
Tube09,0.289388364,0.05495893
Tube09,0.36484746,0.056042808
Tube09,0.599462271,0.05654615
Tube09,0.585675972,0.056726186
Tube09,0.316442489,0.054321565
Tube09,0.958394726,0.058515965
Tube09,0.073571322,0.054205124
Tube09,0.033667482,0.055763614
Tube09,0.281810276,0.055739244
Tube09,0.237050463,0.057303901
Tube09,0.150909476,0.053973194
Tube09,0.329646992,0.056832517
Tube09,0.068274062,0.054940142
Tube09,0.073776488,0.057888997
Tube09,0.037952107,0.055355209
Tube09,0.180752602,0.056707274
Tube09,0.051729595,0.057544135
Tube09,0.192036333,0.057718641
Tube09,0.888857718,0.058488912
Tube09,1.068273695,0.058689233
Tube09,0.039965974,0.054710493
Tube09,0.784916729,0.060786246
Tube09,0.539457927,0.057867959
Tube09,0.602927123,0.058224513
Tube09,0.265890987,0.057232643
Tube09,0.147609588,0.05808697
Tube09,0.323300984,0.059612178
Tube09,0.450276446,0.057108699
Tube09,0.808666105,0.058655131
Tube09,0.076759674,0.056714967
Tube09,0.347112219,0.057228616
Tube09,0.20590669,0.060397965
Tube09,0.447187245,0.055577054
Tube09,0.335213162,0.058487703
Tube09,0.67325599,0.058674898
Tube09,0.34504841,0.057948577
Tube09,0.361900675,0.057519634
Tube09,0.663844076,0.057848223
Tube09,0.434381017,0.058940455
Tube09,0.898645078,0.063078485
Tube09,0.661753848,0.058158004
Tube09,0.176623467,0.057922276
Tube09,0.670713345,0.058841932
Tube09,0.023143437,0.055414473
Tube09,0.397149794,0.056701094
Tube09,0.180505763,0.0570525
Tube09,0.555313348,0.058450026
Tube09,0.037732318,0.05567378
Tube09,0.42863123,0.060955871
Tube09,0.472584293,0.057181411
Tube09,0.129998531,0.058104138
Tube09,0.142409927,0.057811172
Tube09,0.377083435,0.063319782
Tube09,0.383030303,0.057598448
Tube09,0.398807519,0.056606393
Tube09,0.586004068,0.057792552
Tube09,0.102542405,0.059156454
Tube09,0.067900251,0.056916299
Tube09,0.568537667,0.060705714
Tube09,0.083481965,0.05605811
Tube09,0.689306906,0.058698316
Tube09,0.287832211,0.056309014
Tube09,0.342671946,0.057807145
Tube09,0.755446522,0.05732373
Tube09,0.24573484,0.058923721
Tube09,0.621147857,0.057336492
Tube09,0.885551155,0.05757088
Tube09,0.468673069,0.056795985
Tube09,0.106130181,0.057062325
Tube09,0.768741833,0.057071899
Tube09,0.151821462,0.056906505
Tube09,0.104722192,0.056640144
Tube09,0.25310684,0.059106734
Tube09,0.734186346,0.056898394
Tube09,0.082229939,0.05447609
Tube09,0.09542195,0.055290995
Tube09,0.647780842,0.056898465
Tube09,0.114000939,0.056190597
Tube09,0.392984545,0.055893179
Tube09,1.452683958,0.057216733
Tube09,0.122939552,0.056489318
Tube09,0.789713356,0.056853312
Tube09,0.23310245,0.052710908
Tube09,0.502502354,0.056028588
Tube09,0.443034151,0.054848526
Tube09,0.600555654,0.055735387
Tube09,0.157108938,0.055737868
Tube09,0.154889278,0.055227526
Tube09,0.104572694,0.056717781
Tube09,0.832401795,0.056455443
Tube09,0.19173009,0.053459954
Tube09,0.045238944,0.053040434
Tube09,0.029690218,0.053543235
Tube09,0.103891934,0.055700263
Tube09,0.215354332,0.061774247
Tube09,0.329692948,0.057430537
Tube09,0.42710173,0.059573635
Tube09,0.201879498,0.06457201
Tube09,0.397198943,0.062126072
Tube09,0.491055965,0.059257835
Tube09,0.145035271,0.06078792
Tube09,0.198368419,0.062459114
Tube09,0.545764516,0.05868468
Tube09,1.876117611,0.063015588
Tube09,0.207783061,0.061455639
Tube09,0.191547228,0.058175582
Tube09,0.618034241,0.059946895
Tube09,0.717716498,0.063139172
Tube09,0.199387655,0.058713842
Tube09,0.140741337,0.058784113
Tube09,0.771162086,0.058781045
Tube09,0.072752993,0.056734401
Tube09,0.478415449,0.059691771
Tube09,0.013529302,0.056872128
Tube09,0.343926994,0.060698375
Tube09,0.105537718,0.059875347
Tube09,1.228226747,0.061707359
Tube09,0.472135881,0.057935775
Tube09,0.514326722,0.059175151
Tube09,0.698296343,0.063949597
Tube09,0.404555553,0.058711311
Tube09,0.574320898,0.058549505
Tube09,0.515197284,0.061047121
Tube09,0.483901612,0.059039505
Tube09,0.029913605,0.054019609
Tube09,0.120041795,0.059415422
Tube09,0.459373484,0.063707629
Tube09,0.312369496,0.057813859
Tube09,0.394987226,0.057576966
Tube09,0.038952771,0.05905364
Tube09,0.861076252,0.058840942
Tube09,0.42803251,0.056971555
Tube09,0.22456957,0.06018194
Tube09,0.48304081,0.05863501
Tube09,0.514064159,0.058595105
Tube09,0.070099184,0.058472194
Tube09,0.492125797,0.059321063
Tube09,0.321607887,0.059490285
Tube09,0.815704011,0.058315743
Tube09,0.716622977,0.058633056
Tube09,0.031452727,0.062998247
Tube09,0.045937641,0.05550386
Tube09,0.395343625,0.057685486
Tube09,0.491276715,0.059727955
Tube09,0.477650496,0.057594014
Tube09,0.075650979,0.058516965
Tube09,0.970384776,0.057524251
Tube09,0.490859506,0.056916471
Tube09,0.756101169,0.064601102
Tube09,0.110213092,0.05708952
Tube09,0.356865301,0.06056386
Tube09,0.286163944,0.056881788
Tube09,0.258895381,0.060631183
Tube09,0.287901791,0.058340182
Tube09,0.712775923,0.057016199
Tube09,0.09996387,0.056213093
Tube09,0.382778522,0.059326949
Tube09,0.462626439,0.055799536
Tube09,0.253176466,0.057168293
Tube09,0.229766187,0.061306066
Tube09,0.052601833,0.055216887
Tube09,0.078291326,0.058831957
Tube09,0.083620935,0.05540621
Tube09,0.214769252,0.058381286
Tube09,0.533379227,0.066136565
Tube09,0.274073897,0.063694209
Tube09,0.563376624,0.05701671
Tube09,0.394782541,0.058883013
Tube09,0.193556896,0.058006708
Tube09,0.234633435,0.058105664
Tube09,0.13598061,0.057863863
Tube09,0.148921473,0.059006943
Tube09,0.090154245,0.059223722
Tube09,0.537530397,0.059258548
Tube09,0.827935215,0.066704354
Tube09,0.44649801,0.059011256
Tube09,0.57382901,0.060339769
Tube09,0.473930638,0.059972394
Tube09,0.505967571,0.059648622
Tube09,0.918421538,0.059415966
Tube09,0.029161816,0.057872039
Tube09,0.474236888,0.059003107
Tube09,0.329868835,0.061492489
Tube09,0.317105366,0.059691272
Tube09,0.212152583,0.060990532
Tube09,0.033905596,0.058156543
Tube09,0.017713383,0.053722121
Tube09,0.528630556,0.058633068
Tube09,0.258812819,0.058907949
Tube09,0.293647861,0.057777061
Tube09,0.474407098,0.060876284
Tube09,0.458385584,0.058602617
Tube09,0.591936567,0.05919604
Tube09,0.244206231,0.058792563
Tube09,0.557294005,0.058776724
Tube09,0.121205242,0.057956222
Tube09,0.028692222,0.058942366
Tube09,0.085894324,0.057844142
Tube09,0.053215255,0.057542795
Tube09,0.186301656,0.058481785
Tube09,0.099274411,0.057548829
Tube09,0.753912748,0.058781898
Tube09,0.064303919,0.055518679
Tube09,0.285721526,0.05954169
Tube09,0.304320889,0.057386938
Tube09,0.138287348,0.059715923
Tube09,0.881335954,0.060715883
Tube09,0.248267493,0.057412369
Tube09,0.050631135,0.057694363
Tube09,0.067809717,0.057221793
Tube09,0.061928888,0.059891327
Tube09,0.479963227,0.061526748
Tube09,0.53550938,0.058612875
Tube09,0.441430604,0.059941447
Tube09,0.065876362,0.058968631
Tube09,0.600485568,0.058514619
Tube09,0.125138544,0.057750217
Tube09,0.407541204,0.058490123
Tube09,0.786591114,0.061148715
Tube09,0.102029817,0.058147699
Tube09,0.445080852,0.062494443
Tube09,0.045599485,0.055396861
Tube09,0.40224467,0.057668611
Tube09,0.446876332,0.057935239
Tube09,0.623596434,0.061579962
Tube09,0.318154929,0.059156897
Tube09,0.24795064,0.060941219
Tube09,0.870352826,0.05874186
Tube09,0.460405144,0.057959675
Tube09,0.217780808,0.057610451
Tube09,0.099384917,0.057541648
Tube09,0.633420324,0.057276581
Tube09,0.268361124,0.057661383
Tube09,0.473490057,0.059661916
Tube09,0.350391725,0.058356972
Tube09,0.247028381,0.059963773
Tube09,0.073927404,0.058036851
Tube09,0.065159861,0.057609202
Tube09,0.572862578,0.061471964
Tube09,0.030698496,0.055334687
Tube09,0.74821299,0.058045124
Tube09,0.538672714,0.071868176
Tube09,0.490503531,0.057945308
Tube09,0.413468794,0.057459095
Tube09,0.391823867,0.055843256
Tube09,0.080679536,0.056872084
Tube09,0.890490756,0.067168641
Tube09,0.57971498,0.057932605
Tube09,0.042765672,0.058220701
Tube09,0.101978816,0.056835016
Tube09,0.042965507,0.056294582
Tube09,0.411492847,0.05750229
Tube09,0.524788714,0.0650326
Tube09,0.085216975,0.058086511
Tube09,0.278832484,0.056712361
Tube09,0.045433483,0.058389338
Tube09,0.264909484,0.065315009
Tube09,0.099290113,0.05760895
Tube09,0.226383113,0.060247909
Tube09,0.38109214,0.059988142
Tube09,0.09035163,0.058950283
Tube09,0.150246341,0.059713134
Tube09,1.423302889,0.060568461
Tube09,0.348538268,0.059402105
Tube09,0.333274235,0.059812613
Tube09,0.166167364,0.059332806
Tube09,0.121018631,0.059013508
Tube09,0.450174635,0.059441374
Tube09,0.671153254,0.058869973
Tube09,0.650736425,0.059956229
Tube09,0.060905393,0.057009919
Tube09,0.194810226,0.058202054
Tube09,1.116087243,0.060685297
Tube09,0.185036066,0.063464066
Tube09,0.756030386,0.060179738
Tube09,0.568046104,0.059425234
Tube09,0.171480016,0.05926402
Tube09,0.037965224,0.056758618
Tube09,0.045837436,0.05981448
Tube09,0.408028457,0.059695198
Tube09,0.535315191,0.060306084
Tube09,1.329399484,0.059951725
Tube09,0.636614668,0.059542475
Tube09,0.375933097,0.061367934
Tube09,0.349137319,0.05991779
Tube09,0.087541236,0.05918712
Tube09,0.496862373,0.059399721
Tube09,0.048098418,0.059884588
Tube09,0.058876465,0.060123629
Tube09,0.12959147,0.055293127
Tube09,0.435923845,0.059749634
Tube09,0.406170178,0.059345565
Tube09,0.330166725,0.05906416
Tube09,0.941653199,0.059227228
Tube09,0.298424321,0.059072081
Tube09,0.217408545,0.061509833
Tube09,0.162517015,0.057836993
Tube09,0.366436013,0.060121805
Tube09,0.594266798,0.067419258
Tube09,0.658196788,0.058895679
Tube09,1.638525852,0.061183924
Tube09,0.655090753,0.059877413
Tube09,0.044073356,0.057257592
Tube09,1.338262938,0.059617655
Tube09,0.655777076,0.058123273
Tube09,0.214251475,0.062654165
Tube09,0.114639092,0.058839124
Tube09,0.104079908,0.057552914
Tube09,0.537313082,0.058610813
Tube09,0.270835842,0.05921776
Tube09,0.098672596,0.060146487
Tube09,0.181579013,0.058105353
Tube09,0.121786744,0.058001879
Tube09,0.171391597,0.059629253
Tube09,0.537739553,0.065808135
Tube09,0.071057353,0.055076797
Tube09,1.182825241,0.061682628
Tube09,0.202652261,0.058052264
Tube09,1.090788112,0.058883548
Tube09,0.552482713,0.057328023
Tube09,0.391391082,0.057134886
Tube09,0.465891952,0.059630825
Tube09,0.198300686,0.059358467
Tube09,0.127499937,0.06027698
Tube09,0.125111973,0.057678516
Tube09,0.622857323,0.05739817
Tube09,0.045434822,0.056771969
Tube09,0.238716444,0.060794873
Tube09,0.224521127,0.059130576
Tube09,0.149623582,0.054135474
Tube09,0.513304954,0.060841707
Tube09,0.323845199,0.057161933
Tube09,0.44701614,0.059194494
Tube09,0.225286887,0.061773024
Tube09,0.491096954,0.058091435
Tube09,0.28110465,0.057829699
Tube09,0.346966423,0.05898051
Tube09,0.149199494,0.058922315
Tube09,0.513564642,0.061822567
Tube09,0.224197038,0.05754795
Tube09,0.038487866,0.054670796
Tube09,0.593811461,0.0637368
Tube09,0.404289261,0.057978588
Tube09,0.192322113,0.058500754
Tube09,0.149263381,0.059730636
Tube09,0.667989381,0.062253143
Tube09,0.110120463,0.054621461
Tube09,0.057640573,0.05715023
Tube09,0.44517836,0.057946723
Tube09,0.605866296,0.058512841
Tube09,0.171550725,0.058675393
Tube09,0.494460469,0.058115908
Tube09,0.11834788,0.05743109
Tube09,0.111861671,0.055816455
Tube09,0.050528919,0.056492051
Tube09,0.304492047,0.056646686
Tube09,0.379978105,0.059574626
Tube09,0.366822616,0.057748992
Tube09,0.058015638,0.057100004
Tube09,0.540994216,0.056911787
Tube09,0.427944255,0.059853851
Tube09,0.104198114,0.058168856
Tube09,0.218089442,0.059592654
Tube09,0.062719291,0.058276724
Tube09,0.300987854,0.062800073
Tube09,0.375604067,0.059161981
Tube09,0.327507848,0.060377568
Tube09,0.04733322,0.060532497
Tube09,0.170375257,0.060927591
Tube09,0.259587884,0.061407729
Tube09,0.796206635,0.060067036
Tube09,0.057909932,0.058702939
Tube09,0.075210605,0.061115716
Tube09,0.21962834,0.06111781
Tube09,0.210659994,0.060313306
Tube09,0.257298712,0.063926797
Tube09,0.128926803,0.065086994
Tube09,0.128825723,0.061796253
Tube09,0.126481426,0.059972746
Tube09,0.069965234,0.05748073
Tube09,0.072038456,0.058938029
Tube09,0.149220721,0.06244193
Tube09,0.184946049,0.058960248
Tube09,1.427152844,0.061536724
Tube09,0.168390528,0.060244987
Tube09,0.128198663,0.059571179
Tube09,0.215376817,0.061120321
Tube09,0.258509485,0.060174046
Tube09,0.139576567,0.059236824
Tube09,0.366111007,0.059608749
Tube09,0.238482968,0.061046254
Tube09,0.978012801,0.060909006
Tube09,0.221690749,0.0607333
Tube09,0.150391754,0.060454839
Tube09,0.146196296,0.058779412
Tube09,0.17276819,0.060420956
Tube09,0.326742573,0.063671763
Tube09,0.174141908,0.059397872
Tube09,0.105697273,0.065660215
Tube09,0.28694509,0.05993182
Tube09,0.254655001,0.064577803
Tube09,0.968334367,0.062819332
Tube09,0.238558345,0.061553851
Tube09,0.796460211,0.060417846
Tube09,0.271270035,0.06427438
Tube09,0.114436951,0.058626514
Tube09,0.112012168,0.062665633
Tube09,0.0785982,0.058381597
Tube09,0.165434788,0.06242683
Tube09,0.514654931,0.059632976
Tube09,0.350006133,0.063322065
Tube09,0.099840391,0.059829384
Tube09,0.147209658,0.060222997
Tube09,0.5469257,0.067050111
Tube09,0.190705706,0.058957221
Tube09,0.311248277,0.058644471
Tube09,0.24510346,0.061695917
Tube09,0.340971176,0.065822801
Tube09,0.063537744,0.058529987
Tube09,0.74955485,0.059796227
Tube09,0.279187723,0.059789143
Tube09,0.245237112,0.061445101
Tube09,0.017761278,0.057771218
Tube09,0.237483099,0.060564333
Tube09,0.144285963,0.062081719
Tube09,0.171562796,0.063144594
Tube09,0.337098535,0.060345585
Tube09,0.067296021,0.058033648
Tube09,0.41478378,0.065350749
Tube09,0.27719779,0.059763327
Tube09,0.314482169,0.058036884
Tube09,0.108808298,0.060187663
Tube09,0.663902235,0.060189769
Tube09,0.230879312,0.057407254
Tube09,0.111135421,0.056062337
Tube09,0.158230153,0.058215183
Tube09,0.200503464,0.059333575
Tube09,0.319283544,0.058033029
Tube09,0.213142107,0.060811134
Tube09,0.385711104,0.060014338
Tube09,0.177158236,0.058932858
Tube09,0.118902487,0.059647598
Tube09,0.330084529,0.065152388
Tube09,0.218627084,0.059283532
Tube09,0.412316731,0.062721149
Tube09,0.075966165,0.057232904
Tube09,0.391440652,0.058944312
Tube09,0.10107447,0.060155808
Tube09,0.364082774,0.060768185
Tube09,0.177937195,0.061666783
Tube09,0.04212484,0.06008278
Tube09,0.235969271,0.060343192
Tube09,0.467868754,0.065927897
Tube09,0.071712703,0.056932371
